User_Name,Current_Bank,Card_Type,Grocery,Travelling,Electricity,Internet,EMI,Dining,Entertainment,OTT,Ecommerce,UPI_Transactions,Total_Discount_Earned
User_291,Kotak,Premium,10711,13282,12974,4167,8777,12924,19352,18520,8655,4083,6049.94
User_292,Axis,Travel,10910,19101,5467,19253,11195,9635,6222,16014,11628,4944,6134.43
User_293,SBI,Premium,18560,1696,12797,3287,8427,2676,9292,9671,2951,1128,3722.96
User_294,Kotak,Rewards,8278,4196,19649,13472,8807,5456,10695,17576,1605,19892,5373.31
User_295,ICICI,Cashback,15917,14688,13102,9756,14712,2413,11093,2272,19664,13496,4832.13
User_296,SBI,Premium,13734,17544,11021,11142,1632,1199,15034,10730,6797,13339,4222.58
User_297,Amex,Cashback,5057,2679,11530,9565,8775,18306,15589,3680,7196,10083,5512.26
User_298,SBI,Premium,17498,14369,12257,17154,12758,2968,14708,15542,16139,12046,5792.79
User_299,Amex,Premium,14800,11275,12765,19959,17173,7114,3752,7915,17162,11616,5977.47
User_300,Amex,Rewards,4776,5276,17708,4332,15401,5945,1880,10365,14426,12080,4210.58
User_301,Axis,Rewards,6310,10679,12751,13631,19993,13207,18733,3249,13656,17089,6230.36
User_302,HDFC,Travel,3950,7714,12314,5641,3208,18875,15588,12334,12778,10514,6110.84
User_303,ICICI,Travel,14867,5038,13041,9212,9668,4051,12797,11465,3332,13922,4562.83
User_304,HDFC,Rewards,11656,11608,3300,5810,10444,3110,12567,1604,11228,7763,3763.53
User_305,SBI,Travel,19956,906,14189,666,1008,18545,4164,13550,1180,19408,2393.04
User_306,HDFC,Cashback,4857,1863,10023,2792,2038,3908,9252,18787,674,2730,3395.21
User_307,HDFC,Cashback,7606,10189,12546,18451,1651,8119,6533,9060,5446,2407,4026.25
User_308,SBI,Premium,4673,11565,18177,5269,5296,13546,14711,19856,5497,17876,3494.6
User_309,HDFC,Premium,11078,19124,18360,6926,12099,889,1499,13312,16099,2355,4770.44
User_310,Kotak,Rewards,3263,5486,1981,4231,17335,19977,17766,11258,16811,9066,7144.09
User_311,SBI,Travel,11754,11942,14021,5059,16699,7791,8660,612,16424,17023,3079.04
User_312,HDFC,Travel,11308,6543,7489,6761,1387,19988,16933,16902,12753,19490,6728.24
User_313,Axis,Cashback,13952,13895,4265,19322,16450,13002,10241,6441,5355,15666,3931.3
User_314,ICICI,Cashback,6288,701,11061,17401,8237,2488,15941,12237,14756,7662,5029.86
User_315,SBI,Travel,14614,8899,6133,6255,11325,4617,2018,16846,3100,13737,2324.98
User_316,Axis,Premium,4054,16693,19733,15753,16694,2242,1806,4349,12860,13268,4610.44
User_317,Kotak,Cashback,4695,19439,19189,8119,9780,3142,9869,14796,15938,16174,4574.62
User_318,Kotak,Rewards,15726,1771,2313,19345,8975,4896,9783,13818,17700,582,5685.01
User_319,HDFC,Travel,12183,11836,16096,2593,13405,8867,5785,11396,5437,17253,4336.57
User_320,SBI,Travel,13477,18663,8174,18248,4176,2926,3462,1359,12548,4638,3424.22
User_321,HDFC,Cashback,10909,4517,10951,10778,11496,1634,5619,6194,4664,19230,3071.58
User_322,ICICI,Premium,10942,8752,18221,18068,2051,13125,2129,18410,1861,4870,4767.48
User_323,Axis,Rewards,11058,15424,15339,12449,11126,2493,1369,1514,10603,17486,3297.16
User_324,Kotak,Premium,1190,17373,11248,8524,17178,5988,11535,19796,18757,13355,6073.93
User_325,SBI,Cashback,3317,4958,5807,9433,18925,17563,11159,6238,6168,14927,2479.74
User_326,ICICI,Travel,16946,8329,11251,13950,7852,14016,8826,4144,8503,3778,5501.98
User_327,HDFC,Rewards,3574,13761,11673,8812,2137,14152,5603,17528,2532,3261,7411.72
User_328,Axis,Cashback,17125,3168,15138,16454,17686,12856,695,2687,12207,2830,3347.8
User_329,ICICI,Rewards,560,14887,4427,6796,14122,14625,3091,12627,16248,6621,6604.98
User_330,HDFC,Travel,19738,11587,7472,636,17913,15846,19478,1161,2972,586,4259.11
User_331,HDFC,Premium,16822,15249,7468,19657,14096,2200,3200,12321,18531,6020,5511.69
User_332,Amex,Travel,9337,15455,11781,14417,5257,13545,9412,5233,7581,9190,8107.66
User_333,Kotak,Travel,2173,14818,11671,14045,12303,2794,4130,15593,17030,14953,4061.51
User_334,Kotak,Premium,11102,6128,8828,16034,19889,4052,16902,2742,15165,5597,5180.49
User_335,HDFC,Cashback,6118,4736,2420,11669,4688,12707,738,704,11299,6052,3217.05
User_336,Amex,Premium,11664,4890,19571,16141,6660,16310,5626,1316,13914,692,6671.16
User_337,HDFC,Travel,13316,6814,18672,7874,4200,11155,15629,9859,4393,7311,4801.85
User_338,HDFC,Premium,1004,10313,15171,11238,11686,7273,4316,1217,12176,4934,4083.05
User_339,SBI,Travel,5494,4734,4264,11681,5137,2604,9947,11174,19491,8885,2545.74
User_340,Kotak,Travel,3263,6491,11031,11564,11812,5280,4677,15669,6976,19488,3331.81
User_341,Kotak,Rewards,17415,13008,1134,12496,14662,16886,14505,8897,12827,14894,7025.66
User_342,Kotak,Premium,3390,11358,8526,3806,1397,9777,9971,15396,15740,15183,4636.03
User_343,Axis,Travel,12267,13506,16268,17133,2392,3939,3354,12077,12263,12118,4835.82
User_344,Amex,Rewards,8735,3118,3663,3442,2425,3472,12205,11140,11466,17874,4980.8
User_345,SBI,Cashback,16435,13645,989,12248,19775,4016,6910,553,19459,17499,4136.03
User_346,SBI,Cashback,7904,1454,11125,2129,11473,7359,9341,11039,13182,3778,2822.98
User_347,HDFC,Travel,19445,7039,17254,1357,5386,13445,7985,14180,17267,14897,5531.48
User_348,Kotak,Cashback,4834,19609,12726,13940,15520,4751,12680,16640,1422,19799,4218.37
User_349,Kotak,Travel,19930,16296,1730,11127,10506,5433,14795,16877,703,17044,4384.49
User_350,Axis,Premium,4248,7218,19465,1593,15728,16534,6210,10232,19759,3691,5682.82
User_351,Kotak,Travel,2603,865,14510,12267,16603,13242,12891,4672,16123,2878,3478.59
User_352,HDFC,Travel,12531,6169,3235,10367,8990,1456,9806,7123,15408,18358,3407.71
User_353,Amex,Rewards,14486,13138,19712,3350,13799,11198,19848,5094,14782,16785,10138.82
User_354,Axis,Premium,7144,3350,15433,665,11201,1419,8805,17875,16215,4339,4217.31
User_355,SBI,Travel,12118,14019,11276,567,10288,6160,4978,8710,11422,4021,2615.09
User_356,ICICI,Cashback,7582,5895,15907,19142,11594,1150,6241,13781,7338,19471,3446.89
User_357,Amex,Rewards,18222,5496,12326,3327,14711,5732,2717,14732,14526,19845,4572.6
User_358,SBI,Rewards,7337,7531,15306,4216,3914,18332,1070,19788,13788,19389,3660.11
User_359,Kotak,Rewards,7482,6836,18562,17499,10441,12880,12167,5029,18019,12692,5670.11
User_360,SBI,Rewards,17090,1819,1641,5127,15001,3190,7823,3755,5713,4608,2731.58
User_361,Amex,Travel,19673,10302,11913,15495,13083,5521,19271,7082,13955,13617,6841.72
User_362,SBI,Rewards,17859,1762,7882,3827,19143,10520,18141,17348,14562,7274,4486.02
User_363,HDFC,Premium,1730,9576,4305,15215,6250,16127,13732,3635,7453,2046,5439.22
User_364,ICICI,Travel,17978,2911,19501,14613,4645,3275,13693,13351,13570,4470,4919.34
User_365,Amex,Travel,14619,4831,10795,2442,17075,13904,1361,9775,17533,4634,5232.73
User_366,Axis,Cashback,17920,16851,4631,19032,12557,11849,11986,5957,6579,12953,4070.29
User_367,Kotak,Travel,12798,2511,3873,10835,11192,15027,13273,1789,1947,14639,2876.9
User_368,Kotak,Rewards,19666,8157,5420,10845,8917,17660,5708,1187,17413,13723,5304.72
User_369,HDFC,Rewards,19037,9986,6594,8192,11588,3603,2940,7624,17728,14531,4501.1
User_370,HDFC,Rewards,4415,16287,19993,18118,7087,726,11651,6058,12471,686,5047.91
User_371,HDFC,Premium,11569,3035,2432,2532,1752,6009,5574,14400,15023,2381,4287.29
User_372,Kotak,Rewards,18458,13883,16652,11584,2195,15321,3762,1945,16936,10449,4825.89
User_373,SBI,Premium,18550,7401,19669,1219,9097,7355,19178,8763,15020,12374,5174.73
User_374,ICICI,Rewards,14579,17582,7743,9518,17232,12600,17191,5320,11501,14407,10249.92
User_375,Kotak,Premium,16416,11378,3485,8612,8967,19431,836,10665,19863,13268,6292.38
User_376,HDFC,Rewards,18880,16132,16779,3629,5947,6629,6350,7946,12449,9019,5216.83
User_377,SBI,Travel,1634,11438,16088,8847,6092,18608,17770,11497,1221,9604,2882.38
User_378,Kotak,Rewards,7251,17381,2256,1617,12101,3328,15496,18531,14378,7492,6155.52
User_379,SBI,Premium,17026,19645,3935,7122,13352,15306,11123,2348,3196,2217,4277.69
User_380,HDFC,Premium,3286,14654,13909,4291,4371,2306,18388,13804,18574,16049,5451.1
User_381,Axis,Cashback,3803,19997,16561,15698,18388,11155,9424,10440,4424,10283,3802.15
User_382,Kotak,Travel,13733,13401,691,5417,6331,10660,14182,12891,2374,9562,3849.54
User_383,Axis,Rewards,9721,11910,15019,1551,12725,10265,11882,13080,12489,12439,5570.07
User_384,ICICI,Cashback,807,3859,3676,1751,5866,18401,6726,14830,5391,5492,3976.21
User_385,ICICI,Travel,19747,11348,13755,5067,16579,7013,15735,12255,11651,17067,7004.25
User_386,Axis,Rewards,10090,11488,8178,6198,1773,11741,17980,9997,9607,11773,5764.34
User_387,SBI,Rewards,4747,9720,11203,15972,17154,18070,12892,12456,16141,14498,4482.43
User_388,ICICI,Rewards,19282,13221,7495,12927,14282,2730,7011,17012,9961,5265,6118.89
User_389,SBI,Travel,13772,6052,1127,12489,14280,7089,2544,13671,19225,6384,2889.77
User_390,ICICI,Travel,19809,17858,9675,16760,3172,7779,9162,2487,16974,13448,7279.83
User_391,Axis,Rewards,3273,13659,10378,10678,10877,7847,1508,4283,4798,5168,3065.02
User_392,Amex,Travel,2216,810,14891,1760,13657,11960,17468,14511,3366,14865,4880.82
User_393,SBI,Premium,6751,5439,4506,2125,11456,17774,6578,9423,4461,19388,2649.46
User_394,ICICI,Cashback,18603,14058,7186,2087,10303,17780,10850,19316,11954,16349,6077.93
User_395,Kotak,Travel,5954,9924,4617,9369,11350,18912,14843,7345,5124,9348,3919.75
User_396,Kotak,Cashback,1089,19705,7009,8193,9954,16955,12208,13442,17152,10468,4923.77
User_397,Amex,Premium,9775,13769,906,7884,11768,17869,12295,4985,9401,3118,8546.78
User_398,ICICI,Travel,10103,7428,5868,5121,15219,11626,8066,12806,15586,17887,5608.34
User_399,SBI,Cashback,19350,18823,18519,10390,8595,13219,10783,18779,14731,15198,5283.5
User_400,ICICI,Cashback,2902,5395,11904,15661,9843,11137,2456,7523,14562,14833,3657.3
User_401,Axis,Premium,14531,5327,14199,5024,15693,16723,19168,5813,14098,13558,5641.45
User_402,Kotak,Premium,5387,4354,12958,15036,4058,10272,17845,4075,2918,4698,3462.9
User_403,ICICI,Cashback,7619,19729,10173,5816,16744,17306,12373,4766,8049,19594,5544.42
User_404,Amex,Travel,2157,19425,7263,19959,3664,18937,8979,6237,18331,6509,10537.97
User_405,HDFC,Cashback,9917,9721,3171,7019,4462,13234,13622,4222,5406,7763,3738.94
User_406,Axis,Rewards,11588,1308,9670,16760,17609,11193,8201,18100,19081,14691,5986.59
User_407,SBI,Cashback,14204,2623,12033,17108,14948,15086,2314,13501,17990,17008,4743.51
User_408,Amex,Rewards,3431,14067,14538,12817,3471,2517,2915,19980,2109,1217,3823.94
User_409,ICICI,Cashback,13162,7282,1548,12118,8807,8405,10493,10838,6078,14334,4182.57
User_410,Amex,Cashback,7881,3441,6195,6901,15679,14956,13597,6697,5950,18437,4922.03
User_411,SBI,Cashback,8878,2381,7299,15097,14175,5086,8930,2845,16959,10048,3519.9
User_412,Axis,Rewards,6377,7285,16333,5422,19214,5186,14907,18786,12705,13679,5694.7
User_413,Axis,Cashback,18673,516,13874,17348,18711,6456,16973,5315,19735,3343,4851.49
User_414,Kotak,Cashback,16472,17853,1594,6624,1904,4482,13015,16290,12705,13248,4787.32
User_415,ICICI,Cashback,14471,15116,5433,5426,4469,3465,4819,9475,7608,9641,3126.64
User_416,Axis,Travel,16928,2310,10773,9521,18793,6864,3081,1191,1431,13628,1835.73
User_417,SBI,Rewards,14361,15975,3906,8839,17916,18195,9079,3621,18757,16446,4366.22
User_418,Amex,Travel,18743,12063,7292,14418,10874,5175,1670,9181,11217,12950,5288.65
User_419,HDFC,Cashback,2962,14150,787,18791,1661,17013,2863,6483,17027,8707,5117.34
User_420,Kotak,Rewards,744,17810,3678,2676,5502,1386,14221,12642,3154,12484,4074.76
User_421,HDFC,Rewards,18255,7635,820,5154,16631,11270,7053,12059,9509,13982,6385.13
User_422,SBI,Cashback,7862,16895,17078,3037,19726,15716,19113,3509,14709,16175,3766.98
User_423,Kotak,Travel,14407,4367,16652,5373,9135,797,13595,9536,1515,1884,2620.25
User_424,Kotak,Travel,19234,18153,1760,8201,10901,16019,12364,16181,6043,18765,5151.76
User_425,HDFC,Travel,10579,11244,4309,7706,14246,16495,16535,12171,13710,18293,6163.81
User_426,HDFC,Travel,16053,7952,9218,15359,2672,13658,17163,19553,11585,4481,6625.55
User_427,ICICI,Premium,11053,6635,6073,14231,7689,15041,11378,11587,14167,3276,6592.55
User_428,HDFC,Cashback,8197,15129,8886,17546,8544,10115,15534,5560,11400,6081,4885.23
User_429,Kotak,Travel,11135,14148,7648,19248,14522,6419,16386,7138,5151,1109,3781.78
User_430,Amex,Cashback,4366,17255,17499,2753,5442,12830,1364,1768,7954,14166,4006.55
User_431,HDFC,Premium,12870,5729,16809,19121,4554,1435,12672,11030,16060,16656,5284.77
User_432,Kotak,Rewards,8274,2485,14752,5103,19662,16460,9962,14666,8254,14746,6482.15
User_433,Kotak,Premium,4542,16784,14889,3075,7254,18465,2486,19124,15970,6468,5791.33
User_434,ICICI,Cashback,7993,4603,2576,3494,4244,14966,15023,6094,8031,7871,4854.58
User_435,Axis,Cashback,3644,14490,14583,17126,8454,7769,7630,7328,9344,14720,3897.75
User_436,Axis,Cashback,13897,18383,10791,19042,10664,10950,2535,11963,8477,17741,4312.92
User_437,SBI,Travel,12682,798,1423,13831,19683,7078,5375,12754,18686,11405,2730.98
User_438,ICICI,Rewards,16382,19541,10163,19833,1441,2407,5337,14180,18127,6196,6306.18
User_439,SBI,Premium,13115,1966,18850,875,762,12080,10636,8333,2393,8606,3370.35
User_440,SBI,Cashback,1099,18796,9292,4137,10855,16489,9790,6099,14842,14445,2663.07
User_441,SBI,Premium,14812,7882,9482,8207,17630,5133,17804,9769,14278,7508,4667.65
User_442,Axis,Travel,19265,4118,772,13507,18657,3047,3664,14914,14827,16076,3704.57
User_443,SBI,Travel,17390,16040,7219,8935,11850,4090,10564,18076,18348,890,3701.69
User_444,Amex,Travel,13529,13607,3060,6367,15784,1711,9621,2039,17527,9193,5875.76
User_445,ICICI,Premium,10810,13244,4886,17803,12742,19223,14757,9447,14446,6430,8455.74
User_446,SBI,Premium,16517,1007,1936,12118,9250,16622,7854,11794,14340,4899,4610.85
User_447,Kotak,Travel,16348,4215,15377,8337,1801,7870,19039,6911,6865,15949,3455.75
User_448,Amex,Rewards,1978,6896,8948,11122,17325,10573,3146,5709,7033,7711,5468.15
User_449,Kotak,Rewards,9816,12677,11346,8433,5976,14353,8428,2580,6589,8297,4299.35
User_450,Kotak,Rewards,1404,18153,17288,10474,1684,2225,11880,13557,6106,4456,4312.08
User_451,Axis,Travel,19190,16581,921,6040,16788,16466,16382,5175,9582,13509,5899.6
User_452,Axis,Cashback,7248,6603,18357,19065,19980,11848,10282,6382,6298,10127,3636.18
User_453,Axis,Rewards,10346,13220,9645,5024,7059,8120,19658,3624,9171,12206,5211.68
User_454,ICICI,Rewards,12570,8634,1424,19054,6006,14150,2895,15810,8726,12281,6163.97
User_455,Axis,Rewards,3865,17472,11910,9595,10861,9031,4770,10406,17440,11779,5336.29
User_456,Amex,Rewards,6977,17900,6970,2562,9530,2313,12171,14808,2813,10206,5819.53
User_457,Kotak,Premium,19883,4556,805,14847,2189,4417,3436,4362,15006,14818,4189.9
User_458,Amex,Rewards,6149,18703,16174,18226,6060,15951,19110,1579,14483,15827,11830.8
User_459,Axis,Premium,7735,17697,2531,9014,9595,14787,6411,12195,19537,3840,6518.84
User_460,Amex,Cashback,12935,1641,19781,9781,2538,4770,10546,5183,17378,7616,3811.54
User_461,ICICI,Rewards,2284,4286,9690,5928,7181,7393,13161,15392,10143,10443,7521.65
User_462,HDFC,Cashback,11626,7369,8169,12038,10565,10671,18196,3462,14351,19822,5067.34
User_463,Axis,Cashback,5796,15245,6230,14421,626,6102,18075,19523,13081,16497,5298.48
User_464,Axis,Travel,15497,7171,12771,9376,3387,10154,4586,19145,4680,3341,3722.31
User_465,Amex,Cashback,10804,5258,17510,16734,5514,1875,1681,990,4229,6474,1641.19
User_466,HDFC,Cashback,2382,3487,6085,3659,5030,17565,1573,14243,19271,3193,5298.19
User_467,SBI,Cashback,4840,2656,16684,8466,3080,7757,2659,16672,14400,11940,3137.82
User_468,Axis,Cashback,12521,7272,2127,12164,8719,18869,10213,8988,2681,12094,3429.13
User_469,HDFC,Cashback,19481,1401,9790,18561,3381,13558,6122,1878,18132,6150,4869.75
User_470,ICICI,Premium,9956,7536,6987,17942,18932,4748,19360,5103,13132,720,6483.76
User_471,SBI,Rewards,5318,7849,6118,10356,5076,18755,15707,1962,16405,16752,3676.56
User_472,Amex,Travel,2568,6253,7737,14675,6691,18398,19482,15122,1501,17917,7560.58
User_473,Kotak,Cashback,4976,17362,1015,12978,1691,11360,13948,6797,17155,8834,4082.0
User_474,SBI,Cashback,8487,3832,1287,6722,10373,17506,4176,3072,7415,5533,2339.69
User_475,Amex,Travel,11952,5212,566,16355,12978,8033,15603,5116,13777,18024,5484.39
User_476,SBI,Rewards,11224,12272,16768,13440,17432,15143,698,17455,17674,10330,4710.7
User_477,Amex,Rewards,11969,678,19128,17618,1298,8101,3295,12996,5088,7797,4375.73
User_478,HDFC,Cashback,11610,1231,1629,2105,12470,11437,11862,3433,15687,5574,3923.25
User_479,Kotak,Rewards,7599,18374,1393,1890,4739,19147,3932,2871,2015,16406,3913.51
User_480,Kotak,Cashback,6086,3417,16401,18051,4293,10447,16359,2077,9988,19104,3733.72
User_481,Amex,Rewards,16381,11285,7191,17797,6858,19065,1962,16011,11070,16397,8874.08
User_482,SBI,Travel,9999,13886,6721,8269,17571,14856,18778,7889,5422,14139,3041.86
User_483,SBI,Premium,5678,15740,4468,3216,17074,14011,18219,8681,13495,11798,3576.21
User_484,SBI,Rewards,6880,1115,19214,18638,963,9658,3658,13934,5438,5917,3666.94
User_485,Amex,Cashback,9381,6103,2712,17266,19140,12195,18296,10275,15059,6646,5869.14
User_486,Axis,Rewards,6065,9302,8807,7937,946,1891,12016,18224,15954,19823,5337.07
User_487,Axis,Rewards,6469,9765,16361,5954,3650,15886,6914,5157,10986,15394,4847.13
User_488,Amex,Cashback,8533,1483,9043,10416,10643,16081,2407,9716,9237,14257,4160.08
User_489,Axis,Travel,16208,9797,2490,6096,16874,4275,18945,16206,15145,14168,5290.79
User_490,Kotak,Cashback,11857,4935,19528,16304,17929,15126,8451,6949,19565,3699,5275.41
User_491,HDFC,Rewards,9133,19434,4725,17480,6554,2005,9553,16249,11332,16844,6330.33
User_492,Amex,Cashback,15283,2051,15654,14299,7352,1949,3159,8009,3221,12944,1798.44
User_493,Kotak,Rewards,3425,10324,6740,17396,715,7799,12023,10864,3653,2206,4381.82
User_494,SBI,Premium,10900,10845,1628,8367,19249,6083,5397,6501,11613,5067,3548.12
User_495,HDFC,Cashback,12203,13829,3241,19904,6756,728,17178,4784,13764,13890,4232.48
User_496,ICICI,Rewards,11945,998,3309,5461,9517,4279,10550,2618,6891,645,4852.38
User_497,ICICI,Rewards,15417,5065,17076,7137,8743,2910,2320,19848,3021,19452,3887.36
User_498,SBI,Rewards,2367,7965,11961,6603,12697,15924,16553,740,5131,10099,2927.26
User_499,SBI,Travel,4268,9642,8495,13776,13246,11975,19057,7068,3101,19541,2779.3
User_500,HDFC,Rewards,2659,8813,4868,1817,13772,1730,18017,1801,16427,2410,3996.65
User_501,SBI,Cashback,8607,18800,3257,6964,17062,9588,15624,14760,10243,9183,3169.22
User_502,SBI,Cashback,9769,3395,15823,12852,12375,17469,6323,12462,1034,4511,3203.27
User_503,Amex,Rewards,2655,7457,9696,11191,13827,3206,501,9725,17988,15320,3471.52
User_504,Axis,Travel,5769,11612,16199,8820,17321,11240,3629,17785,14880,11860,5368.34
User_505,ICICI,Cashback,4418,17951,16910,7437,7618,17431,11360,5838,12972,3640,5564.76
User_506,Amex,Travel,18474,14701,8276,5443,13386,9497,8298,18241,8592,3725,7324.05
User_507,SBI,Rewards,15414,2960,9237,14420,19612,11254,11333,3614,17500,15860,4514.32
User_508,Amex,Travel,18087,10451,3065,3674,19965,3130,3661,4821,13704,7599,4619.51
User_509,HDFC,Cashback,10813,14002,6301,14630,14771,16575,4651,9411,19484,13361,6045.4
User_510,SBI,Premium,6340,4065,10926,18349,7866,16130,7882,16649,16371,13773,4380.87
User_511,HDFC,Rewards,2621,12888,19107,4636,17227,13153,15979,5323,5420,5971,6837.54
User_512,HDFC,Premium,10033,7627,4220,19767,16196,19299,19885,18622,1864,3208,7903.32
User_513,ICICI,Rewards,17808,651,17796,2821,14365,995,12487,2648,1056,13893,4845.64
User_514,HDFC,Cashback,3585,656,9426,7662,8555,5154,11968,654,8450,15823,3015.97
User_515,Amex,Rewards,5126,19789,14759,15373,13516,9869,653,8353,12879,16292,6564.69
User_516,ICICI,Premium,18600,15285,11549,1286,4868,15423,4772,6494,7511,14586,5854.94
User_517,Kotak,Travel,7511,1712,14641,9844,7204,16396,19395,643,11181,7867,3403.42
User_518,Amex,Rewards,13647,11897,6531,4743,14147,11996,10049,15646,19597,4685,8671.12
User_519,Kotak,Rewards,7828,17184,17607,3510,6055,567,12685,19390,2037,17281,5164.25
User_520,Axis,Travel,6180,9247,15616,3441,11349,7567,10651,18485,18364,15626,5392.14
User_521,HDFC,Travel,6947,5999,6773,1799,7201,5494,16127,7989,8769,3331,3436.13
User_522,SBI,Travel,12319,18416,2496,12119,17161,3589,1023,12910,16232,8667,3262.57
User_523,SBI,Travel,2631,15400,17699,11832,7166,17026,12979,1910,13165,1034,3448.8
User_524,Amex,Cashback,17916,3842,13965,5000,1672,8507,2141,17355,19824,9238,4029.89
User_525,Kotak,Rewards,11517,863,10858,3809,17429,3740,7165,13421,2436,14468,4457.77
User_526,SBI,Travel,12498,1382,7423,14208,5704,7788,3703,2744,518,17525,2029.06
User_527,Axis,Cashback,9021,17749,1273,5232,7295,7484,3067,16621,2174,11375,2905.52
User_528,Amex,Premium,2045,9827,5627,9565,10992,14249,9545,19167,10021,9169,7162.81
User_529,Axis,Premium,7498,13940,13197,14233,1769,8368,12873,19487,6461,16234,5155.84
User_530,Kotak,Travel,8057,18564,8933,16153,9611,6182,15979,15547,8584,16953,4746.59
User_531,Amex,Cashback,10778,2507,16302,13829,3279,1255,6995,10687,10013,19214,2633.39
User_532,ICICI,Travel,17900,7847,14749,15379,14557,12557,5438,19722,1237,6700,5289.38
User_533,Axis,Premium,18801,9034,3123,9146,14043,13317,19160,4997,8433,19019,5118.84
User_534,Amex,Travel,17192,9127,8868,17022,17077,16077,13972,1442,5120,16695,7371.37
User_535,ICICI,Rewards,6853,9645,9994,14062,3380,1045,14632,13804,2427,16888,7109.25
User_536,ICICI,Travel,15872,3163,15533,9965,3826,4159,18015,5263,11328,15320,5093.38
User_537,Kotak,Premium,14069,5592,6522,13069,14015,6659,13723,8945,11522,3544,5191.2
User_538,Amex,Cashback,12093,16679,3392,6312,1154,17643,2298,5659,12118,8946,5075.39
User_539,Axis,Cashback,8287,11696,6880,17892,10202,19392,3182,1489,12976,8946,4097.09
User_540,Axis,Premium,6979,13661,15135,8575,1507,8188,11263,4408,19687,12457,5688.86
User_541,Axis,Premium,16982,1377,16085,18752,19549,18272,19299,3137,7742,9757,4824.16
User_542,Kotak,Premium,1704,17428,12331,15964,18107,14494,7020,1154,19330,8912,5248.89
User_543,SBI,Travel,19453,6015,9705,15698,4485,13635,8667,7948,19903,4181,3750.96
User_544,Axis,Cashback,17456,10024,5253,7582,4502,6129,12778,8917,2497,9463,2828.74
User_545,Amex,Cashback,5024,3907,7231,8295,11832,19677,3411,19299,17134,15694,5649.84
User_546,SBI,Travel,16617,8602,6065,1673,9124,14894,13756,1335,19146,12324,2953.39
User_547,Kotak,Rewards,9618,12130,3107,6430,4522,12491,7117,3651,6080,7554,3868.23
User_548,SBI,Premium,16323,13747,5073,15839,3991,1206,16228,7497,5733,6255,4311.84
User_549,HDFC,Premium,18218,18731,7351,12626,8365,12618,3817,12712,11847,10890,6290.15
User_550,Axis,Premium,17048,7560,16004,3557,4928,902,9105,16261,1367,14279,3026.79
User_551,Axis,Rewards,864,15866,7071,17463,14517,6968,4650,13565,19923,4637,5461.35
User_552,HDFC,Cashback,17336,12653,14333,1881,8654,1967,13939,19622,17764,12506,5469.95
User_553,Kotak,Cashback,8392,16636,1668,12856,3629,15532,3026,11559,4016,10886,3460.38
User_554,Axis,Travel,16512,14657,5611,7252,17329,6864,4126,4375,5997,16479,4215.14
User_555,ICICI,Rewards,17145,13882,4525,10958,14344,4675,9674,3943,11225,1193,6246.83
User_556,HDFC,Premium,12280,18696,14341,14754,14521,13868,6224,1907,8532,15072,5721.36
User_557,SBI,Travel,7894,17435,12086,13426,1497,14890,6599,14009,5990,6116,3389.43
User_558,HDFC,Cashback,11248,11014,9195,8570,9394,17198,15623,2876,4878,11682,4525.39
User_559,ICICI,Rewards,13830,9449,19694,6170,7067,13216,6617,8337,17087,15031,6964.35
User_560,Amex,Cashback,19127,8998,18571,4609,18744,17606,14021,9220,5393,17227,5902.81
User_561,SBI,Rewards,8900,15106,10639,17803,2544,17302,18633,17983,3892,19656,4764.15
User_562,HDFC,Cashback,7284,18429,1570,2350,12890,3439,10595,16801,7694,6351,3951.92
User_563,ICICI,Rewards,1178,1488,2002,18673,16698,18309,16367,14766,7154,2940,10085.36
User_564,SBI,Cashback,7867,13990,3094,19320,6017,9719,6810,4039,15244,19125,3562.31
User_565,SBI,Travel,9865,11922,5411,903,13680,4663,16971,14836,5970,15453,2384.81
User_566,Amex,Premium,7023,15493,13373,13919,14957,2564,5815,11066,817,18386,4459.49
User_567,SBI,Premium,2542,5098,10714,618,1209,16357,13101,3750,8561,9109,2322.51
User_568,Axis,Rewards,17985,8357,12120,8677,19145,12326,14390,17392,19263,14330,7005.81
User_569,Amex,Premium,11767,7898,7243,5671,16505,17208,13504,11462,11275,4057,8055.27
User_570,Axis,Premium,1454,14294,1187,9001,15638,10194,3627,13260,12059,15296,5096.63
User_571,Axis,Travel,1345,1664,13454,6404,14231,854,18756,18908,3317,4332,2876.54
User_572,Amex,Premium,8757,13607,12958,11213,3081,10082,19370,8918,19327,14919,8368.26
User_573,Amex,Cashback,11432,7935,2048,5565,3907,1139,672,6166,4854,10609,1480.64
User_574,Amex,Premium,4445,10901,8246,12475,19474,8254,16096,5685,1593,4380,5922.97
User_575,Axis,Cashback,3285,15299,16780,7039,18458,16516,15230,11065,8560,4490,4338.9
User_576,SBI,Travel,18073,19573,4595,15049,18759,10479,5908,14437,3333,5785,3552.26
User_577,Kotak,Cashback,14616,8145,12518,11389,5277,16494,3235,14111,6868,17705,4506.98
User_578,Kotak,Rewards,8277,15349,18816,4035,13903,15016,19674,19591,8459,4433,7849.15
User_579,ICICI,Cashback,1422,10867,14237,1064,11289,3000,7381,4136,723,6797,2404.43
User_580,SBI,Cashback,5232,1517,19110,15729,7670,13803,6707,12816,2919,6740,3054.05
User_581,Kotak,Travel,5822,11732,18009,3617,4661,16023,4542,4933,14516,3158,3418.3
